wave,onset,peak,offset,confidence,source,lead,duration_ms,onset_s,offset_s,onset_abs,peak_abs,offset_abs,qrs_ge_120
T,1676,1676,1745,0.881561279296875,predicted,V1,191.66666666666666,4.655555555555556,4.847222222222222,1676,1676,1745,
P,1996,2019,2043,0.8852843046188354,predicted,V1,130.55555555555554,5.544444444444444,5.675,1996,2019,2043,
QRS,2045,2065,2091,0.9237964153289795,predicted,V1,127.77777777777777,5.680555555555555,5.808333333333334,2045,2065,2091,True
T,2131,2131,2195,0.8636990189552307,predicted,V1,177.77777777777777,5.919444444444444,6.097222222222222,2131,2131,2195,
QRS,2323,2340,2340,0.7946842908859253,predicted,V1,47.22222222222222,6.4527777777777775,6.5,2323,2340,2340,False
T,2422,2432,2444,0.8430818915367126,predicted,V1,61.111111111111114,6.727777777777778,6.788888888888889,2422,2432,2444,
QRS,2480,2501,2519,0.947627604007721,predicted,V1,108.33333333333333,6.888888888888889,6.997222222222222,2480,2501,2519,False
QRS,2529,2536,2536,0.7168661952018738,predicted,V1,19.444444444444443,7.025,7.044444444444444,2529,2536,2536,False
T,2549,2576,2629,0.9132155776023865,predicted,V1,222.22222222222223,7.080555555555556,7.302777777777778,2549,2576,2629,
QRS,2789,2795,2809,0.7180535793304443,predicted,V1,55.55555555555556,7.747222222222222,7.802777777777778,2789,2795,2809,False
T,2857,2857,2874,0.6874208450317383,predicted,V1,47.22222222222222,7.936111111111111,7.983333333333333,2857,2857,2874,
QRS,2956,2981,3011,0.6374235153198242,predicted,V1,152.77777777777777,8.21111111111111,8.363888888888889,2956,2981,3011,True
T,3040,3083,3084,0.49314555525779724,predicted,V1,122.22222222222223,8.444444444444445,8.566666666666666,3040,3083,3084,
QRS,3293,3311,3326,0.6995999217033386,predicted,V1,91.66666666666667,9.147222222222222,9.238888888888889,3293,3311,3326,False
T,3365,3408,3420,0.8383796811103821,predicted,V1,152.77777777777777,9.347222222222221,9.5,3365,3408,3420,
QRS,3457,3479,3493,0.9684663414955139,predicted,V1,100.0,9.602777777777778,9.702777777777778,3457,3479,3493,False
T,3514,3560,3587,0.9209481477737427,predicted,V1,202.77777777777777,9.761111111111111,9.963888888888889,3514,3560,3587,
QRS,3737,3747,3773,0.9482009410858154,predicted,V1,100.0,10.380555555555556,10.480555555555556,3737,3747,3773,False
T,3823,3866,3887,0.9515759944915771,predicted,V1,177.77777777777777,10.619444444444444,10.797222222222222,3823,3866,3887,
QRS,3966,3970,3999,0.9567896723747253,predicted,V1,91.66666666666667,11.016666666666667,11.108333333333333,3966,3970,3999,False
T,4064,4072,4072,0.6955469846725464,predicted,V1,22.22222222222222,11.28888888888889,11.311111111111112,4064,4072,4072,
QRS,4412,4427,4445,0.8854045867919922,predicted,V1,91.66666666666667,12.255555555555556,12.347222222222221,4412,4427,4445,False
T,4530,4537,4537,0.6824128031730652,predicted,V1,19.444444444444443,12.583333333333334,12.602777777777778,4530,4537,4537,
QRS,4634,4657,4677,0.9225381016731262,predicted,V1,119.44444444444444,12.872222222222222,12.991666666666667,4634,4657,4677,False
T,4715,4715,4738,0.7796046137809753,predicted,V1,63.888888888888886,13.097222222222221,13.161111111111111,4715,4715,4738,
QRS,4870,4892,4913,0.9176824688911438,predicted,V1,119.44444444444444,13.527777777777779,13.647222222222222,4870,4892,4913,False
T,4933,4956,4992,0.9174917340278625,predicted,V1,163.88888888888889,13.702777777777778,13.866666666666667,4933,4956,4992,
QRS,5129,5144,5158,0.8264345526695251,predicted,V1,80.55555555555556,14.247222222222222,14.327777777777778,5129,5144,5158,False
QRS,5279,5288,5288,0.7245333790779114,predicted,V1,25.0,14.66388888888889,14.688888888888888,5279,5288,5288,False
QRS,5360,5391,5419,0.9366397857666016,predicted,V1,163.88888888888889,14.88888888888889,15.052777777777777,5360,5391,5419,True
T,5449,5462,5472,0.5750657916069031,predicted,V1,63.888888888888886,15.136111111111111,15.2,5449,5462,5472,
QRS,5609,5615,5635,0.8097849488258362,predicted,V1,72.22222222222223,15.580555555555556,15.652777777777779,5609,5615,5635,False
QRS,5822,5832,5878,0.7310087084770203,predicted,V1,155.55555555555554,16.17222222222222,16.32777777777778,5822,5832,5878,True
T,5908,5949,5950,0.6025336384773254,predicted,V1,116.66666666666667,16.41111111111111,16.52777777777778,5908,5949,5950,
QRS,6077,6097,6117,0.6151043176651001,predicted,V1,111.11111111111111,16.880555555555556,16.991666666666667,6077,6097,6117,False
T,6165,6180,6229,0.8626445531845093,predicted,V1,177.77777777777777,17.125,17.302777777777777,6165,6180,6229,
QRS,6255,6278,6320,0.8958736062049866,predicted,V1,180.55555555555554,17.375,17.555555555555557,6255,6278,6320,True
T,6363,6363,6424,0.785890519618988,predicted,V1,169.44444444444446,17.675,17.844444444444445,6363,6363,6424,
QRS,6542,6549,6549,0.5269778966903687,predicted,V1,19.444444444444443,18.17222222222222,18.191666666666666,6542,6549,6549,False
QRS,6692,6712,6729,0.9443321824073792,predicted,V1,102.77777777777777,18.58888888888889,18.691666666666666,6692,6712,6729,False
T,6768,6782,6823,0.8384152054786682,predicted,V1,152.77777777777777,18.8,18.95277777777778,6768,6782,6823,
P,7076,7083,7083,0.561858594417572,predicted,V1,19.444444444444443,19.655555555555555,19.675,7076,7083,7083,
QRS,7230,7253,7271,0.9637380838394165,predicted,V1,113.88888888888889,20.083333333333332,20.197222222222223,7230,7253,7271,False
T,7332,7332,7338,0.5129619836807251,predicted,V1,16.666666666666668,20.366666666666667,20.383333333333333,7332,7332,7338,
QRS,7662,7677,7681,0.8238345980644226,predicted,V1,52.77777777777778,21.283333333333335,21.336111111111112,7662,7677,7681,False
QRS,7891,7924,7940,0.936093270778656,predicted,V1,136.11111111111111,21.919444444444444,22.055555555555557,7891,7924,7940,True
T,7972,7986,7996,0.8505190014839172,predicted,V1,66.66666666666667,22.144444444444446,22.211111111111112,7972,7986,7996,
QRS,8047,8068,8096,0.9493482112884521,predicted,V1,136.11111111111111,22.352777777777778,22.488888888888887,8047,8068,8096,True
T,8133,8169,8198,0.9402010440826416,predicted,V1,180.55555555555554,22.591666666666665,22.772222222222222,8133,8169,8198,
QRS,8407,8407,8423,0.7493875026702881,predicted,V1,44.44444444444444,23.352777777777778,23.397222222222222,8407,8407,8423,False
T,8463,8506,8516,0.9036267995834351,predicted,V1,147.22222222222223,23.508333333333333,23.655555555555555,8463,8506,8516,
QRS,8546,8567,8582,0.9755626916885376,predicted,V1,100.0,23.738888888888887,23.83888888888889,8546,8567,8582,False
T,8608,8614,8614,0.5393118858337402,predicted,V1,16.666666666666668,23.91111111111111,23.927777777777777,8608,8614,8614,
T,8636,8662,8679,0.7988910675048828,predicted,V1,119.44444444444444,23.988888888888887,24.108333333333334,8636,8662,8679,
T,8801,8801,8808,0.4376130998134613,predicted,V1,19.444444444444443,24.447222222222223,24.466666666666665,8801,8801,8808,
T,8846,8891,8895,0.5027690529823303,predicted,V1,136.11111111111111,24.572222222222223,24.708333333333332,8846,8891,8895,
QRS,9079,9079,9099,0.6930500864982605,predicted,V1,55.55555555555556,25.219444444444445,25.275,9079,9079,9099,False
QRS,9163,9163,9200,0.7601187825202942,predicted,V1,102.77777777777777,25.45277777777778,25.555555555555557,9163,9163,9200,False
QRS,9353,9374,9393,0.9270219206809998,predicted,V1,111.11111111111111,25.980555555555554,26.091666666666665,9353,9374,9393,False
T,9531,9540,9554,0.7477096915245056,predicted,V1,63.888888888888886,26.475,26.538888888888888,9531,9540,9554,
T,9710,9721,9736,0.8610414266586304,predicted,V1,72.22222222222223,26.97222222222222,27.044444444444444,9710,9721,9736,
P,9891,9907,9920,0.8500536680221558,predicted,V1,80.55555555555556,27.475,27.555555555555557,9891,9907,9920,
QRS,9955,9973,9986,0.8571754097938538,predicted,V1,86.11111111111111,27.65277777777778,27.738888888888887,9955,9973,9986,False
T,10034,10056,10067,0.8393999934196472,predicted,V1,91.66666666666667,27.872222222222224,27.96388888888889,10034,10056,10067,
QRS,10195,10205,10205,0.5226751565933228,predicted,V1,27.77777777777778,28.319444444444443,28.34722222222222,10195,10205,10205,False
T,10267,10283,10292,0.6592284440994263,predicted,V1,69.44444444444444,28.519444444444446,28.58888888888889,10267,10283,10292,
QRS,10430,10447,10463,0.9269077181816101,predicted,V1,91.66666666666667,28.97222222222222,29.06388888888889,10430,10447,10463,False
T,10511,10541,10558,0.8204130530357361,predicted,V1,130.55555555555554,29.197222222222223,29.32777777777778,10511,10541,10558,
QRS,10678,10685,10704,0.8690360188484192,predicted,V1,72.22222222222223,29.66111111111111,29.733333333333334,10678,10685,10704,False
T,10776,10776,10781,0.6937649250030518,predicted,V1,13.88888888888889,29.933333333333334,29.947222222222223,10776,10776,10781,
T,10793,10810,10814,0.7243509292602539,predicted,V1,58.333333333333336,29.980555555555554,30.038888888888888,10793,10810,10814,
T,10819,10820,10826,0.6597086787223816,predicted,V1,19.444444444444443,30.052777777777777,30.072222222222223,10819,10820,10826,
QRS,10894,10912,10932,0.9075113534927368,predicted,V1,105.55555555555556,30.261111111111113,30.366666666666667,10894,10912,10932,False
T,10990,11003,11003,0.8356190919876099,predicted,V1,36.111111111111114,30.52777777777778,30.56388888888889,10990,11003,11003,
QRS,11130,11143,11151,0.7599407434463501,predicted,V1,58.333333333333336,30.916666666666668,30.975,11130,11143,11151,False
T,11199,11220,11238,0.825704038143158,predicted,V1,108.33333333333333,31.108333333333334,31.216666666666665,11199,11220,11238,
P,11311,11321,11333,0.776079535484314,predicted,V1,61.111111111111114,31.419444444444444,31.480555555555554,11311,11321,11333,
QRS,11352,11370,11380,0.8001032471656799,predicted,V1,77.77777777777777,31.533333333333335,31.61111111111111,11352,11370,11380,False
T,11418,11426,11429,0.6345461010932922,predicted,V1,30.555555555555557,31.716666666666665,31.747222222222224,11418,11426,11429,
QRS,11519,11530,11540,0.8829251527786255,predicted,V1,58.333333333333336,31.997222222222224,32.05555555555556,11519,11530,11540,False
T,11608,11629,11648,0.9551045894622803,predicted,V1,111.11111111111111,32.24444444444445,32.355555555555554,11608,11629,11648,
QRS,11858,11866,11866,0.574321448802948,predicted,V1,22.22222222222222,32.93888888888889,32.96111111111111,11858,11866,11866,False
QRS,11876,11876,11884,0.5724557638168335,predicted,V1,22.22222222222222,32.98888888888889,33.01111111111111,11876,11876,11884,False
T,11943,11949,11951,0.4753035604953766,predicted,V1,22.22222222222222,33.175,33.19722222222222,11943,11949,11951,
QRS,12152,12168,12188,0.9240118265151978,predicted,V1,100.0,33.75555555555555,33.855555555555554,12152,12168,12188,False
T,12228,12263,12285,0.869738757610321,predicted,V1,158.33333333333334,33.96666666666667,34.125,12228,12263,12285,
QRS,12344,12355,12372,0.9514097571372986,predicted,V1,77.77777777777777,34.28888888888889,34.36666666666667,12344,12355,12372,False
T,12443,12443,12495,0.9521527886390686,predicted,V1,144.44444444444446,34.56388888888889,34.708333333333336,12443,12443,12495,
T,12722,12731,12753,0.769683837890625,predicted,V1,86.11111111111111,35.33888888888889,35.425,12722,12731,12753,
QRS,12869,12894,12917,0.9499767422676086,predicted,V1,133.33333333333334,35.74722222222222,35.88055555555555,12869,12894,12917,True
QRS,13025,13054,13088,0.9654185175895691,predicted,V1,175.0,36.18055555555556,36.355555555555554,13025,13054,13088,True
T,13111,13169,13169,0.8585744500160217,predicted,V1,161.11111111111111,36.419444444444444,36.580555555555556,13111,13169,13169,
QRS,13287,13293,13329,0.8418264985084534,predicted,V1,116.66666666666667,36.90833333333333,37.025,13287,13293,13329,False
T,13612,13645,13670,0.8456931710243225,predicted,V1,161.11111111111111,37.81111111111111,37.97222222222222,13612,13645,13670,
QRS,13699,13723,13746,0.9404292106628418,predicted,V1,130.55555555555554,38.05277777777778,38.18333333333333,13699,13723,13746,True
T,13795,13797,13820,0.7391217947006226,predicted,V1,69.44444444444444,38.31944444444444,38.388888888888886,13795,13797,13820,
T,13872,13906,13932,0.8368555903434753,predicted,V1,166.66666666666666,38.53333333333333,38.7,13872,13906,13932,
QRS,14108,14111,14134,0.860848605632782,predicted,V1,72.22222222222223,39.18888888888889,39.26111111111111,14108,14111,14134,False
T,14208,14234,14280,0.9339502453804016,predicted,V1,200.0,39.46666666666667,39.666666666666664,14208,14234,14280,
QRS,14535,14570,14597,0.9037643074989319,predicted,V1,172.22222222222223,40.375,40.547222222222224,14535,14570,14597,True
T,14628,14639,14691,0.7996107339859009,predicted,V1,175.0,40.63333333333333,40.80833333333333,14628,14639,14691,
QRS,14905,14913,14927,0.49151068925857544,predicted,V1,61.111111111111114,41.40277777777778,41.46388888888889,14905,14913,14927,False
T,14937,14937,15019,0.576330840587616,predicted,V1,227.77777777777777,41.49166666666667,41.71944444444444,14937,14937,15019,
QRS,15051,15078,15113,0.8294669985771179,predicted,V1,172.22222222222223,41.80833333333333,41.980555555555554,15051,15078,15113,True
T,15133,15160,15185,0.958975613117218,predicted,V1,144.44444444444446,42.03611111111111,42.18055555555556,15133,15160,15185,
T,15448,15456,15456,0.580286979675293,predicted,V1,22.22222222222222,42.91111111111111,42.93333333333333,15448,15456,15456,
T,15467,15467,15509,0.8844798803329468,predicted,V1,116.66666666666667,42.96388888888889,43.080555555555556,15467,15467,15509,
QRS,15569,15589,15614,0.9291119575500488,predicted,V1,125.0,43.24722222222222,43.37222222222222,15569,15589,15614,True
T,15636,15664,15693,0.9530301690101624,predicted,V1,158.33333333333334,43.43333333333333,43.59166666666667,15636,15664,15693,
QRS,15929,15938,15955,0.9055007100105286,predicted,V1,72.22222222222223,44.24722222222222,44.31944444444444,15929,15938,15955,False
T,16006,16006,16050,0.7759220600128174,predicted,V1,122.22222222222223,44.46111111111111,44.583333333333336,16006,16006,16050,
QRS,16196,16207,16222,0.8016615509986877,predicted,V1,72.22222222222223,44.98888888888889,45.06111111111111,16196,16207,16222,False
T,16271,16282,16302,0.6672148704528809,predicted,V1,86.11111111111111,45.19722222222222,45.28333333333333,16271,16282,16302,
QRS,16377,16393,16419,0.8960488438606262,predicted,V1,116.66666666666667,45.49166666666667,45.608333333333334,16377,16393,16419,False
T,16432,16453,16525,0.9573506116867065,predicted,V1,258.3333333333333,45.644444444444446,45.90277777777778,16432,16453,16525,
QRS,16692,16700,16700,0.45754730701446533,predicted,V1,22.22222222222222,46.36666666666667,46.388888888888886,16692,16700,16700,False
P,16701,16705,16707,0.44186392426490784,predicted,V1,16.666666666666668,46.391666666666666,46.40833333333333,16701,16705,16707,
T,16756,16757,16788,0.8335596323013306,predicted,V1,88.88888888888889,46.544444444444444,46.63333333333333,16756,16757,16788,
QRS,16847,16872,16890,0.9663227796554565,predicted,V1,119.44444444444444,46.797222222222224,46.916666666666664,16847,16872,16890,False
T,16908,16943,16983,0.9523950815200806,predicted,V1,208.33333333333334,46.96666666666667,47.175,16908,16943,16983,
QRS,17156,17159,17166,0.6429767608642578,predicted,V1,27.77777777777778,47.65555555555556,47.68333333333333,17156,17159,17166,False
T,17230,17230,17238,0.733359158039093,predicted,V1,22.22222222222222,47.861111111111114,47.88333333333333,17230,17230,17238,
T,17248,17266,17296,0.7462684512138367,predicted,V1,133.33333333333334,47.91111111111111,48.044444444444444,17248,17266,17296,
QRS,17310,17330,17362,0.8943440318107605,predicted,V1,144.44444444444446,48.083333333333336,48.227777777777774,17310,17330,17362,True
T,17420,17428,17479,0.6538808345794678,predicted,V1,163.88888888888889,48.388888888888886,48.55277777777778,17420,17428,17479,
QRS,17666,17676,17705,0.6822971701622009,predicted,V1,108.33333333333333,49.07222222222222,49.18055555555556,17666,17676,17705,False
T,17724,17734,17785,0.8550954461097717,predicted,V1,169.44444444444446,49.233333333333334,49.40277777777778,17724,17734,17785,
QRS,17827,17853,17899,0.9131916761398315,predicted,V1,200.0,49.519444444444446,49.71944444444444,17827,17853,17899,True
T,17914,17952,17968,0.7661048173904419,predicted,V1,150.0,49.76111111111111,49.91111111111111,17914,17952,17968,
T,18199,18213,18252,0.5748001933097839,predicted,V1,147.22222222222223,50.55277777777778,50.7,18199,18213,18252,
T,18272,18272,18289,0.664065420627594,predicted,V1,47.22222222222222,50.75555555555555,50.80277777777778,18272,18272,18289,
QRS,18357,18379,18405,0.9238515496253967,predicted,V1,133.33333333333334,50.99166666666667,51.125,18357,18379,18405,True
T,18431,18448,18484,0.8652545809745789,predicted,V1,147.22222222222223,51.19722222222222,51.34444444444444,18431,18448,18484,
T,18690,18707,18726,0.8737898468971252,predicted,V1,100.0,51.916666666666664,52.016666666666666,18690,18707,18726,
T,18848,18874,18888,0.7019241452217102,predicted,V1,111.11111111111111,52.355555555555554,52.46666666666667,18848,18874,18888,
QRS,18936,18949,18968,0.9058494567871094,predicted,V1,88.88888888888889,52.6,52.68888888888889,18936,18949,18968,False
T,18992,19012,19044,0.9579019546508789,predicted,V1,144.44444444444446,52.75555555555555,52.9,18992,19012,19044,
QRS,19129,19159,19185,0.9255536794662476,predicted,V1,155.55555555555554,53.13611111111111,53.291666666666664,19129,19159,19185,True
T,19212,19214,19270,0.7491837739944458,predicted,V1,161.11111111111111,53.36666666666667,53.52777777777778,19212,19214,19270,
P,19544,19558,19572,0.7539108991622925,predicted,V1,77.77777777777777,54.28888888888889,54.36666666666667,19544,19558,19572,
QRS,19578,19606,19624,0.9359416365623474,predicted,V1,127.77777777777777,54.38333333333333,54.51111111111111,19578,19606,19624,True
T,19669,19669,19727,0.8974707722663879,predicted,V1,161.11111111111111,54.63611111111111,54.797222222222224,19669,19669,19727,
QRS,20066,20094,20112,0.9371317625045776,predicted,V1,127.77777777777777,55.73888888888889,55.86666666666667,20066,20094,20112,True
T,20141,20174,20216,0.9237785339355469,predicted,V1,208.33333333333334,55.94722222222222,56.15555555555556,20141,20174,20216,
T,20524,20536,20540,0.46807861328125,predicted,V1,44.44444444444444,57.01111111111111,57.05555555555556,20524,20536,20540,
QRS,20612,20634,20671,0.9148445129394531,predicted,V1,163.88888888888889,57.25555555555555,57.419444444444444,20612,20634,20671,True
T,20693,20704,20743,0.9509285688400269,predicted,V1,138.88888888888889,57.480555555555554,57.61944444444445,20693,20704,20743,
QRS,21093,21115,21129,0.9584519863128662,predicted,V1,100.0,58.59166666666667,58.69166666666667,21093,21115,21129,False
T,21174,21187,21223,0.917483389377594,predicted,V1,136.11111111111111,58.81666666666667,58.952777777777776,21174,21187,21223,
QRS,21315,21322,21345,0.862342894077301,predicted,V1,83.33333333333333,59.208333333333336,59.291666666666664,21315,21322,21345,False
T,21396,21400,21414,0.35702770948410034,predicted,V1,50.0,59.43333333333333,59.483333333333334,21396,21400,21414,
P,21416,21429,21429,0.3530760407447815,predicted,V1,36.111111111111114,59.48888888888889,59.525,21416,21429,21429,
QRS,21430,21453,21478,0.5105278491973877,predicted,V1,133.33333333333334,59.52777777777778,59.66111111111111,21430,21453,21478,True
T,21479,21564,21564,0.6400514245033264,predicted,V1,236.11111111111111,59.66388888888889,59.9,21479,21564,21564,
QRS,21565,21565,21599,0.5633638501167297,predicted,V1,94.44444444444444,59.90277777777778,59.99722222222222,21565,21565,21599,False
